movie_id,genre_id
10865,10751
10865,12
10865,878
286565,9648
286565,18
286565,10749
2493,12
2493,14
2493,10749
2493,10751
792,18
792,10752
792,28
1061474,878
1061474,12
1061474,28
109428,27
338953,14
338953,12
117251,28
117251,18
117251,53
639933,28
639933,12
639933,14
267860,28
267860,53
583083,35
583083,10749
23629,28
23629,14
23629,53
813,35
298618,28
298618,878
298618,12
476669,28
476669,12
476669,53
500664,28
500664,53
500664,878
941,28
941,53
941,80
522681,27
522681,9648
522681,53
507089,27
507089,53
424139,27
424139,53
7299,28
7299,878
7299,53
2907,35
2907,14
1495,18
1495,28
1495,12
1495,36
1495,10752
9428,35
9428,18
8065,18
8065,80
1878,12
1878,18
1878,35
1427,80
1427,14
1427,18
686,18
686,878
686,9648
290595,28
290595,12
290595,18
59440,18
59440,28
20662,28
20662,12
20662,36
20662,18
411088,18
411088,9648
411088,53
46529,28
46529,53
46529,878
46529,12
34544,28
34544,35
34544,80
337170,35
337170,80
337170,18
433,35
433,10751
433,14
15512,16
15512,10751
15512,12
15512,878
696806,12
696806,878
696806,35
395,12
395,878
395,28
395,27
9426,27
9426,878
786892,28
786892,878
786892,12
504608,10402
504608,18
762504,27
762504,878
762504,53
9659,28
9659,53
9659,878
41630,35
41630,10749
33,37
214,27
214,53
214,80
7980,14
7980,18
9398,35
588,27
588,9648
583,35
38050,878
38050,53
38050,10749
52449,35
9928,16
9928,35
9928,10751
9928,878
8839,14
8839,35
8839,10751
7451,28
7451,12
7451,53
7451,80
7451,18
3021,27
3021,9648
1585,18
1585,10751
1585,14
501170,27
501170,14
335,18
335,37
37834,28
37834,35
14869,12
14869,28
14869,53
14869,878
296524,18
296524,28
9023,16
9023,12
9023,10751
9023,18
9023,37
446354,18
446354,36
631843,53
631843,9648
631843,27
9679,28
9679,80
9679,53
17979,16
17979,18
17979,10751
17979,14
8329,27
8329,9648
97630,53
97630,18
278154,12
278154,16
278154,10751
278154,35
278154,878
9358,27
9358,9648
338766,37
338766,80
338766,18
9366,80
9366,18
9366,53
7518,12
7518,16
7518,35
7518,10751
2978,35
2978,14
536554,878
536554,27
1233413,27
1233413,28
1233413,53
11322,80
11322,36
11322,18
11216,18
11216,10749
376570,27
376570,53
147441,12
147441,18
147441,28
824,18
824,10749
824,10402
152584,10749
152584,18
1374,18
12429,16
12429,14
12429,10751
547016,28
547016,14
526896,28
526896,878
526896,14
2268,12
2268,14
1367,18
2787,53
2787,878
2787,28
103663,18
10830,35
10830,10751
10830,14
1735,12
1735,28
1735,14
149,16
149,878
149,28
5503,28
5503,53
5503,18
492,35
492,18
492,14
134374,35
134374,80
134374,28
9603,35
9603,10749
514999,35
514999,9648
514999,80
369885,28
369885,18
369885,10752
369885,10749
369885,53
1577,27
1577,28
1577,878
438695,16
438695,35
438695,10751
438695,10402
14306,35
14306,10751
9637,9648
9637,12
9637,35
279,18
279,36
279,10402
4233,27
4233,9648
1578,18
1578,36
10947,35
10947,10751
10947,10770
10947,10402
10947,10749
193756,10752
193756,28
193756,18
397243,27
397243,9648
49046,10752
49046,18
9602,35
9602,10749
8916,16
8916,35
8916,10751
493529,12
493529,14
493529,35
1885,28
1885,18
1885,10751
6477,35
6477,10751
6477,14
6477,16
785084,18
1701,28
1701,53
1701,80
9533,80
9533,53
9533,27
823464,28
823464,12
823464,878
391,37
45317,18
9522,35
9522,10749
76,18
76,10749
840,878
840,18
109418,35
4347,18
4347,10749
133805,18
133805,27
1907,18
1907,12
1907,10749
1907,53
581,12
581,18
581,37
136797,28
136797,80
136797,18
136797,53
71552,35
400155,16
400155,35
400155,10751
400155,14
508965,16
508965,10751
508965,35
1903,9648
1903,10749
1903,878
985939,53
10515,12
10515,14
10515,16
10515,28
10515,10751
945961,27
945961,878
55721,35
55721,10749
302401,18
302401,36
302401,80
302401,53
9732,12
9732,16
9732,18
9732,10751
9732,10749
34851,878
34851,28
34851,53
10137,10751
10137,14
10137,35
10137,12
11423,80
11423,18
11423,53
399035,28
399035,53
399035,9648
9800,18
11886,16
11886,10751
11886,12
5175,28
5175,35
5175,80
63311,18
63311,27
63311,9648
63311,53
9016,878
9016,12
9016,16
9016,10751
9016,14
305470,28
305470,12
305470,878
134,12
134,35
134,80
417859,28
417859,12
417859,16
417859,35
417859,10751
227156,18
227156,878
123553,14
123553,28
123553,9648
8699,35
325133,35
639,35
639,10749
639,18
90,35
90,80
90,28
6947,18
6947,9648
6947,53
36955,28
36955,53
7737,27
7737,28
7737,878
381341,18
4133,80
4133,18
16859,16
16859,10751
16859,14
9286,27
9286,9648
12153,35
12153,80
91586,27
91586,53
484247,53
484247,35
484247,9648
1452,878
1452,28
1452,12
9273,80
9273,35
9273,12
27581,35
27581,28
8835,35
291870,35
138697,10749
138697,35
138697,18
10719,35
10719,10751
10719,14
406,18
2698,14
2698,35
2698,10751
635302,16
635302,28
635302,14
558449,28
558449,12
558449,18
339988,18
339988,53
339988,878
525,10402
525,35
525,80
19404,35
19404,18
19404,10749
924,27
924,878
924,28
9495,14
9495,28
9495,53
378064,16
378064,18
378064,10749
764,27
4256,35
9820,35
9820,10751
9820,10749
637920,18
37136,35
37136,80
387426,12
387426,18
387426,878
387426,28
4327,28
4327,35
4327,12
1996,12
1996,28
1996,14
2789,28
2789,878
213,53
213,12
72545,12
72545,28
72545,878
51828,18
51828,10749
136400,28
136400,35
136400,80
1371,18
203833,18
57165,14
57165,12
57165,28
329996,10751
329996,14
329996,12
186,18
186,53
186,80
186,9648
3580,80
3580,18
3580,9648
938,37
270946,10751
270946,16
270946,12
270946,35
9919,35
9919,10749
116741,35
590223,12
590223,35
590223,14
571,27
571,53
164,35
164,10749
164,18
2270,12
2270,14
2270,10749
2270,10751
399057,18
399057,53
399057,9648
9392,12
9392,27
537996,37
537996,35
537996,18
272693,10749
272693,35
869,53
869,878
869,28
869,12
360920,16
360920,35
360920,10751
360920,14
503736,80
503736,28
503736,27
205587,18
132232,27
787699,35
787699,10751
787699,14
87421,878
87421,28
87421,53
188161,35
188161,37
8273,35
8273,10749
8698,14
8698,28
8698,53
8698,878
3981,35
3981,10749
2832,9648
2832,53
402,53
402,9648
356305,35
224141,14
224141,35
227159,35
34584,12
34584,14
34584,10751
929590,10752
929590,28
929590,18
834,14
834,28
834,53
805,18
805,27
805,53
205775,53
205775,18
205775,12
205775,28
205775,36
770,18
770,10752
770,10749
116,18
116,10749
116,53
290098,53
290098,18
290098,10749
2024,18
2024,36
2024,10752
2024,28
321697,18
321697,36
52520,14
52520,28
52520,27
227306,18
227306,10752
710,12
710,28
710,53
205584,28
205584,12
205584,14
6145,53
184315,28
184315,12
866398,28
866398,80
866398,53
36648,28
36648,27
36648,878
9342,28
9342,12
1369,28
1369,12
1369,53
1369,10752
9297,16
9297,35
9297,10751
9297,14
613,18
613,36
613,10752
22954,18
22954,36
71679,28
71679,27
71679,878
146216,28
146216,12
146216,35
146216,80
146216,53
911430,28
911430,18
912649,878
912649,28
912649,12
7340,27
7340,53
9837,12
9837,16
9837,18
9837,10751
653346,878
653346,12
653346,28
4964,35
4964,10749
4964,18
1924,878
1924,28
1924,12
725201,28
725201,53
20766,12
20766,18
1272,878
1272,53
1272,27
9798,28
9798,18
9798,53
276907,80
276907,53
1587,10749
1587,18
49524,14
49524,28
49524,35
86838,35
86838,80
7555,28
7555,53
7555,10752
588228,28
588228,878
588228,12
249164,18
829,80
829,9648
829,53
10330,35
10330,10751
10330,14
2123,35
22971,18
22971,10749
22971,10752
19994,27
19994,35
11778,18
11778,10752
274479,18
10196,28
10196,12
10196,14
7453,12
7453,35
7453,878
515195,35
515195,14
515195,10402
515195,10749
10229,18
10229,10749
116149,35
116149,12
116149,10751
346,28
346,18
489999,18
489999,9648
489999,53
376660,35
376660,18
376659,35
929,878
929,28
929,53
703,35
703,18
703,10749
82682,80
82682,18
82682,28
82682,53
1948,28
1948,53
1948,80
72570,18
72570,10749
8920,35
8920,10751
505026,9648
505026,80
505026,53
1493,35
1493,80
1493,28
522938,28
522938,53
522938,18
228161,14
228161,35
228161,16
228161,878
228161,10751
10189,28
10189,35
10189,80
35791,28
35791,12
35791,27
35791,878
442249,28
442249,27
442249,53
379686,10751
379686,35
379686,12
379686,16
379686,878
335977,12
335977,28
41446,27
41446,9648
4771,80
4771,18
4771,9648
340837,27
340837,9648
340837,878
225886,35
460019,53
460019,27
1817,53
1817,80
277216,18
277216,10402
277216,36
8810,28
8810,53
8810,878
466420,80
466420,36
466420,18
881,18
48138,28
48138,9648
48138,53
189,28
189,80
189,53
3558,18
569547,53
569547,878
569547,9648
9982,16
9982,10751
9982,35
10483,28
10483,53
10483,878
1213,53
1213,80
1213,18
136795,28
136795,35
136795,80
64686,18
64686,28
64686,14
1339713,27
1339713,53
529203,16
529203,10751
529203,12
529203,14
529203,35
2898,18
2898,35
2898,10749
75174,28
75174,12
75174,53
582,18
582,53
345911,27
9739,80
9739,28
9739,878
9313,12
9313,28
9313,18
14756,18
14756,28
14756,36
663,27
663,53
663,80
10501,10751
10501,12
10501,16
10501,35
10501,14
40807,35
40807,18
37094,80
37094,18
37094,53
16871,27
16871,53
882598,27
882598,9648
4148,18
4148,10749
55779,27
55779,9648
9804,12
9804,28
9804,878
8271,53
8271,18
8271,9648
7350,18
7350,35
1010581,18
1010581,10749
1010581,53
351460,80
351460,14
351460,27
11619,12
11619,16
11619,35
11619,10751
426426,18
2253,18
2253,53
2253,10752
301337,18
301337,878
301337,35
9078,16
9078,10751
9078,14
71676,28
71676,14
71676,53
81,12
81,16
81,14
71,18
71,35
71,10402
3082,35
3082,18
3082,10749
4234,27
4234,9648
400535,28
400535,80
400535,53
10661,35
10661,28
1164,18
853,10752
853,36
646,12
646,28
646,53
5176,37
72710,28
72710,12
72710,878
10591,35
10591,10749
2280,14
2280,18
2280,35
522402,878
522402,18
522402,12
72976,36
72976,18
10184,35
10184,10749
10184,18
12163,18
12163,10749
334,18
153518,16
153518,12
153518,35
153518,10751
438148,16
438148,35
438148,878
438148,80
438148,10751
22947,18
22947,10749
5038,18
5038,10749
396371,18
396371,80
752623,28
752623,12
752623,35
122081,18
122081,80
4147,80
4147,18
4147,53
670292,878
670292,28
670292,12
1089,28
1089,53
1089,80
760104,27
1592,80
1592,18
1592,53
41513,16
41513,10751
41513,12
41513,35
41513,14
615656,28
615656,878
615656,27
270487,35
270487,9648
198277,35
198277,10402
198277,10749
198277,18
296099,35
296099,12
83533,878
83533,12
83533,14
658,12
658,28
658,53
4538,12
4538,18
4538,35
871,878
871,12
871,18
871,28
9335,28
9335,53
9335,80
8645,53
8645,878
257445,12
257445,27
257445,35
950396,10749
950396,878
950396,53
9475,18
298250,27
298250,9648
300671,10752
300671,36
300671,18
1690,27
252,10751
252,14
252,35
455207,35
455207,10749
246741,35
246741,27
12437,14
12437,28
12437,53
1054867,53
1054867,80
1054867,35
321258,27
321258,9648
321258,53
258480,10749
258480,18
1955,18
1955,36
2277,18
2277,10749
2277,878
1586,9648
1586,53
301365,27
301365,53
7445,18
7445,53
7445,10752
481848,12
481848,10751
481848,18
346672,14
346672,28
346672,53
346672,878
346672,27
343674,27
343674,53
343674,18
59961,28
59961,53
19912,27
19912,9648
9323,28
9323,16
9323,878
819,80
819,18
819,53
44048,28
44048,53
1598,18
1598,80
1598,53
646385,27
646385,9648
94329,28
94329,53
94329,80
419479,35
419479,27
12244,28
12244,12
12244,16
12244,878
12244,53
614934,10402
614934,36
614934,18
884605,35
884605,10749
36669,12
36669,28
36669,53
1640,18
9762,10402
9762,18
9762,10749
9762,80
576845,27
576845,9648
576845,18
576845,53
239,35
239,10749
239,80
11665,28
11665,35
11665,53
73723,16
73723,10751
9481,80
9481,53
9481,18
9481,9648
1541,18
1541,80
1541,12
16320,878
16320,28
16320,12
16320,53
423204,28
423204,53
82520,18
448119,10751
448119,35
448119,14
448119,12
617653,18
617653,36
617653,53
446021,53
446021,9648
446021,80
446021,18
664,28
664,12
664,18
256274,27
256274,53
746036,28
746036,35
746036,10749
8965,14
8965,16
8965,878
8965,10751
8965,28
1992,27
1992,28
1992,53
204082,28
204082,53
169,878
169,28
169,53
13649,35
13649,10751
13649,10770
9472,35
2164,28
2164,12
2164,878
399170,35
399170,80
399170,28
399170,18
3176,18
3176,53
3176,28
274854,28
274854,12
274854,14
30497,27
521029,27
793,9648
793,53
793,80
793,27
718789,16
718789,878
718789,10751
718789,12
97370,53
97370,878
97370,18
313297,16
313297,12
313297,10751
62215,18
62215,878
9486,12
9486,28
9486,35
1008042,27
136799,12
136799,16
136799,35
136799,10751
136799,14
11917,27
11917,53
11917,80
1246,18
347031,35
347031,18
347031,10749
347031,14
347031,12
816,35
816,80
241,80
241,53
241,18
152760,10752
152760,18
152760,36
80,18
80,10749
232672,35
232672,10749
713704,27
713704,53
77877,18
77877,10749
936075,10402
936075,18
308531,28
308531,12
308531,35
308531,10751
308531,878
615777,18
615777,35
580175,35
580175,18
426063,27
426063,14
400617,18
400617,10749
10200,18
10200,878
10200,53
926393,28
926393,53
926393,80
172385,16
172385,12
172385,35
172385,10751
20943,35
20943,10749
2899,10751
2899,14
2899,35
2899,12
265195,18
265195,53
265195,35
59,18
59,53
59,80
942,28
942,53
942,80
371638,35
371638,18
9390,35
9390,18
9390,10749
44943,878
44943,28
587792,35
587792,10749
587792,878
5174,28
5174,35
5174,80
986056,28
986056,878
986056,12
866,18
866,14
2288,18
2288,10749
2252,53
2252,80
2252,9648
582014,53
582014,80
582014,18
68,35
68,878
193610,35
193610,10749
23169,18
23169,10749
11621,16
11621,12
11621,14
417678,18
417678,10749
340102,878
340102,27
10054,10751
10054,28
10054,35
10054,12
10054,878
456740,14
456740,27
456740,28
456740,12
914,35
914,10752
696506,878
696506,35
696506,12
9870,35
9870,10749
9870,18
514847,28
514847,53
514847,27
9291,18
9291,35
9291,80
77950,16
77950,10751
37247,18
37247,10749
37247,35
57212,10752
57212,36
57212,18
817,35
817,12
817,80
13387,28
13387,53
13387,80
50456,28
50456,53
50456,12
278924,28
278924,80
278924,53
278924,12
65086,18
65086,27
65086,53
1621,35
594767,35
594767,28
594767,14
499932,80
499932,18
499932,53
258216,18
1620,28
1620,53
1620,18
406759,878
406759,12
406759,28
600354,18
1078605,27
1078605,9648
212778,35
50348,80
50348,18
50348,53
512196,35
512196,27
512196,878
77016,80
77016,18
77016,53
462,18
9489,35
9489,10749
7512,35
7512,878
7512,12
11674,10751
11674,35
160588,18
1669,28
1669,53
4257,35
937278,35
937278,18
267935,12
267935,10751
267935,14
15121,18
15121,10751
15121,10402
15121,10749
280092,27
280092,53
1062722,18
1062722,14
1062722,27
27582,28
27582,53
27582,80
62214,16
62214,35
62214,10751
314,28
314,14
314,80
7735,18
7735,53
6795,878
6795,12
6795,10751
1443,18
1443,10749
59962,28
59962,35
59962,10749
429197,18
429197,35
8367,28
8367,12
8367,18
87093,18
8487,28
8487,12
8487,35
8487,878
8487,37
796,18
796,10749
146,12
146,18
146,28
146,10749
9362,35
9362,27
9362,878
58233,80
58233,28
58233,35
261023,18
261023,80
261023,36
11887,35
11887,18
11887,10751
4995,18
4995,35
384521,27
384521,9648
384521,878
1011985,28
1011985,12
1011985,16
1011985,35
1011985,10751
1011985,14
458576,28
458576,14
458576,12
617126,878
617126,12
617126,28
504949,18
504949,36
504949,10752
401104,18
449563,35
449563,14
449563,10749
23631,28
23631,35
23631,53
458423,35
458423,10749
295964,18
258230,14
258230,12
258230,10751
9032,35
9032,18
1234821,878
1234821,12
1234821,28
12222,16
12222,35
12222,10751
12222,12
12222,14
72331,28
72331,14
72331,27
766,14
766,27
766,35
572802,28
572802,12
572802,14
8619,12
8619,18
8619,10752
695721,878
695721,28
399361,28
399361,53
399361,80
399361,12
765,27
765,35
765,14
1103,28
1103,53
1103,878
3594,53
3594,9648
3594,80
3594,18
46705,18
46705,10749
457799,18
457799,80
419478,10749
419478,18
277685,27
277685,9648
74643,18
74643,35
74643,10749
397837,18
397837,14
22804,27
22804,53
381289,12
381289,14
381289,10751
381289,18
1966,10752
1966,36
1966,28
1966,12
1966,18
1966,10749
872,35
872,10749
906126,18
906126,36
10948,12
10948,16
10948,18
10948,10751
8337,878
8337,28
8337,53
392,35
392,18
392,10749
443791,27
443791,878
443791,28
443791,12
328425,53
328425,9648
328425,18
109431,35
109431,80
899082,99
262391,35
263472,27
263472,53
263472,80
173897,28
173897,27
173897,878
1370,28
1370,12
1370,53
1370,10752
531309,27
531309,878
531309,18
140823,35
140823,18
140823,36
109451,16
109451,10751
109451,35
40805,28
40805,80
40805,35
6075,80
6075,18
6075,53
6023,18
6023,10749
2756,12
2756,53
2756,878
609681,878
609681,12
609681,28
220289,53
220289,878
433808,27
433808,9648
1375,18
974576,18
974576,53
9506,35
947,12
947,36
947,10752
244267,878
244267,18
714,12
714,28
714,53
19959,878
19959,28
19959,53
400650,14
400650,10751
400650,35
2486,14
2486,28
2486,12
2486,10751
980489,12
980489,18
980489,28
9361,36
9361,10752
9361,18
2005,10402
2005,35
455980,35
455980,28
818,35
818,80
957,35
957,878
39451,35
39451,10749
10312,35
10312,18
644495,18
644495,80
644495,36
353616,10402
353616,35
274167,35
841,28
841,878
841,12
462919,35
462919,18
462919,10749
15969,10751
15969,12
15969,16
15969,10749
157433,27
6557,35
6557,10749
762441,27
762441,878
762441,53
449443,80
449443,53
449443,28
100042,35
12133,35
76025,18
1542,35
18487,80
18487,53
18487,28
470,18
470,80
470,53
3034,35
674324,18
674324,35
393519,27
393519,18
9476,12
9476,18
9476,10749
9476,28
11130,35
11130,18
11130,10751
11130,10749
8055,18
8055,10749
968,80
968,18
968,53
501929,16
501929,12
501929,35
597208,80
597208,18
597208,53
511987,27
511987,53
76649,28
76649,12
76649,36
76649,10749
76649,18
6978,28
6978,12
6978,35
6978,14
1904,18
1904,10749
1904,36
149870,16
149870,18
149870,36
149870,10749
1242898,28
1242898,878
1242898,12
581734,18
9334,28
9334,12
9334,14
657,28
657,53
657,12
285783,36
285783,18
285783,12
10585,27
9792,27
9792,53
11247,35
11247,10751
11247,10749
573435,28
573435,35
573435,80
555604,16
555604,14
555604,12
555604,18
35690,18
35690,10751
35690,10749
10066,27
10066,53
10066,9648
9614,35
556984,18
556984,36
4488,27
622,9648
622,53
622,27
490,14
490,18
180863,18
180863,35
180863,80
609,27
915935,53
915935,9648
915935,80
8656,28
8656,18
8656,878
8413,27
8413,878
8413,9648
12113,28
12113,18
12113,53
9354,12
9354,35
9354,10751
9354,878
440,28
440,878
440,53
440,27
516486,10752
516486,28
516486,18
82633,80
82633,18
82633,37
46738,18
46738,10752
46738,9648
939243,28
939243,878
939243,35
939243,10751
913290,27
913290,9648
913290,53
259694,35
259694,10749
412117,16
412117,35
412117,10751
412117,12
9772,28
9772,53
8967,18
8967,14
979,18
979,53
979,80
43949,10749
43949,18
818647,10749
818647,18
818647,35
635744,10752
447277,12
447277,10751
447277,14
447277,10749
13809,28
13809,80
13809,53
8741,18
8741,36
8741,10752
68722,18
68730,18
68730,36
378236,16
378236,10751
378236,35
228205,18
228205,10749
109421,53
109421,80
109421,18
2758,35
2758,10751
2758,14
8922,27
192,18
192,53
192,9648
9029,35
9029,10749
756,16
756,10751
756,14
41439,27
41439,80
7214,18
7214,36
1226863,10751
1226863,35
1226863,12
1226863,14
1226863,16
543540,10749
543540,35
10439,14
10439,35
10439,10751
179144,18
9655,35
9655,10749
49730,53
49730,18
49730,14
49730,9648
49730,27
49730,10749
1738,28
1738,878
1738,53
9471,28
9471,12
9471,35
238615,878
238615,28
238615,53
3597,27
3597,53
3597,9648
726209,18
726209,9648
726209,53
249070,28
249070,80
249070,53
3050,35
3050,10751
3050,14
9714,35
9714,10751
975,10752
975,18
36643,12
36643,28
36643,53
13310,27
13310,18
843,18
843,10749
119283,28
119283,80
9355,28
9355,12
9355,878
1064213,18
1064213,35
1064213,10749
38408,35
38408,10749
38408,18
943,28
943,53
943,80
62764,12
62764,35
62764,10751
62764,14
284293,18
519182,16
519182,35
519182,28
519182,878
519182,10751
10022,35
10022,10751
10022,28
619,28
619,18
619,10749
415842,28
415842,12
415842,53
167073,10749
167073,18
167073,36
60935,27
60935,878
60935,9648
940721,878
940721,27
940721,28
10494,16
10494,53
934433,27
934433,53
934433,80
491418,35
491418,18
2666,9648
2666,878
882569,10752
882569,28
882569,53
15472,18
15472,53
15472,80
15472,9648
9470,28
9470,35
9470,80
9470,14
61979,10749
61979,18
11836,12
11836,16
11836,35
11836,10751
11836,14
11283,14
11283,35
11283,10751
1970,27
1970,9648
1970,53
1934,10749
1934,36
1934,35
1934,18
525661,18
157547,27
46838,35
46838,27
822119,28
822119,53
822119,878
249397,18
249397,9648
3175,18
3175,10752
3175,36
429351,10752
429351,18
429351,28
429351,36
51739,14
51739,16
51739,10751
758323,27
758323,53
10734,18
10734,53
59108,28
59108,35
7840,12
7840,28
7840,18
7840,14
11906,27
205,18
205,36
205,10752
25,18
25,10752
917496,35
917496,14
917496,27
503314,28
503314,878
503314,16
421,12
421,35
421,18
10521,35
10521,10749
7220,28
7220,80
7220,18
9889,35
9889,18
9889,14
9889,10749
15092,28
15092,53
15092,80
58224,35
58224,10751
665,36
665,18
665,12
10999,28
10999,12
10999,53
1084242,16
1084242,12
1084242,35
1084242,9648
1084242,10751
32856,35
32856,10749
1241982,12
1241982,16
1241982,35
1241982,10751
1241982,14
406563,27
406563,53
1267,16
1267,35
1267,10751
1267,878
1267,12
567748,18
567748,53
8068,53
8068,28
8068,80
1255,27
1255,18
1255,878
565770,28
565770,878
565770,12
375588,12
375588,28
375588,53
375588,14
458897,28
458897,12
458897,35
438799,27
438799,10752
438799,878
72113,35
72113,18
551332,18
551332,36
11430,12
11430,16
11430,35
11430,10751
36685,35
36685,878
36685,27
753342,36
753342,10752
753342,18
69,18
69,10402
69,10749
429200,80
429200,53
429200,18
303858,53
303858,18
13027,9648
13027,53
13027,28
1268,10751
1268,35
950387,10751
950387,14
950387,35
950387,12
9598,14
9598,18
9598,35
9598,10751
6537,27
6537,18
6537,53
96936,18
96936,80
9327,35
9327,878
9327,10749
786,18
786,10402
23398,35
23398,10751
23398,16
23398,14
23398,10402
1381,18
1381,12
1381,878
1381,10749
978,12
978,18
978,36
1072790,10749
1072790,35
631842,27
631842,9648
631842,53
44040,27
44040,9648
44040,53
19,18
19,878
71859,18
71859,53
43539,10749
43539,18
43539,53
43539,80
112205,80
112205,35
112205,28
402431,18
402431,10749
402431,14
394117,18
137094,28
137094,18
137094,53
359410,28
359410,53
359410,18
533,12
533,16
533,35
533,10751
1656,28
1656,12
1656,37
364689,16
364689,10751
364689,12
364689,35
1278,18
1278,10749
314095,12
314095,18
314095,36
4513,27
4513,53
319,28
319,80
319,10749
605116,28
605116,80
605116,878
77930,18
77930,35
540901,18
540901,35
540901,80
2310,12
2310,28
2310,16
152742,18
152742,10749
152742,80
4258,35
65057,35
65057,18
398173,18
398173,27
398173,80
398173,53
95610,18
95610,35
95610,10749
158011,80
158011,53
103731,18
35056,35
35056,28
35056,12
8643,80
8643,18
8643,27
8643,53
845781,28
845781,12
845781,35
845781,14
829280,12
829280,9648
829280,80
49797,53
49797,27
26388,53
27573,28
27573,35
27573,10749
398181,80
398181,18
398181,53
718821,28
718821,53
9992,12
9992,14
9992,16
9992,10751
9539,27
9539,18
9539,53
353070,80
353070,35
382591,18
382591,35
26466,27
9902,27
9902,53
585083,16
585083,35
585083,10751
585083,12
585083,14
5236,35
5236,80
5236,9648
5236,53
5966,35
5966,10749
132363,18
803796,14
803796,10402
803796,35
803796,16
169917,80
169917,18
169917,9648
169917,53
610150,16
610150,878
610150,28
157386,35
157386,18
157386,10749
9801,35
9801,10749
9593,14
9593,28
9593,35
768,27
768,9648
768,53
801,35
801,18
801,10752
1580,53
1580,80
1580,18
342470,10749
342470,18
484641,28
484641,12
484641,53
59965,53
59965,28
59965,9648
7484,16
7484,10751
7484,12
7484,35
612,18
612,36
612,53
9336,35
9336,80
37056,35
37056,18
37056,10749
542178,18
542178,35
9277,35
9277,80
9277,18
9352,35
1645,80
1645,18
1645,53
712,35
712,18
712,10749
76640,28
76640,80
76640,53
2044,10749
2044,18
2044,14
601666,80
601666,53
601666,18
601666,35
930564,18
930564,35
930564,53
420634,27
9315,53
9315,18
9315,9648
431693,16
431693,28
431693,12
431693,35
431693,10751
9374,35
9374,14
9374,27
944,28
944,80
944,53
400160,12
400160,16
400160,35
400160,10751
400160,14
49520,35
531219,35
531219,14
531219,10751
531219,27
10202,14
10202,35
10202,10751
10202,10749
1087192,14
1087192,10751
1087192,28
1087192,12
241554,28
241554,80
241554,53
193893,35
9705,28
9705,80
9705,53
619730,9648
619730,53
619730,878
4442,12
4442,14
4442,28
4442,35
4442,53
309809,12
309809,16
309809,14
309809,10751
10637,18
575265,28
575265,53
575265,12
574475,27
574475,9648
9473,16
9473,35
9279,10751
9279,12
9279,35
600583,18
600583,37
261392,28
261392,35
889737,18
889737,80
889737,53
638,18
638,53
638,9648
210479,18
210479,53
697843,28
697843,53
697843,80
313922,27
313922,80
313922,53
1887,18
1887,36
531428,18
531428,10749
379149,28
379149,53
379149,80
11007,35
11007,10751
11007,18
116711,16
116711,12
116711,10751
116711,14
599,18
228326,16
228326,10751
228326,14
9373,27
13363,878
13363,18
74465,18
74465,35
74465,10751
55,18
55,53
49517,18
49517,53
49517,9648
8009,12
8009,28
8009,14
86829,18
86829,10402
9477,12
9477,10752
9477,36
9477,28
9477,18
823219,12
823219,16
823219,10751
823219,14
109491,14
109491,18
109491,10749
445651,28
445651,12
445651,18
568091,53
568091,18
928,35
928,27
928,14
23437,27
23437,9648
23437,53
610253,27
452507,27
452507,80
452507,18
420814,12
420814,35
420814,10751
420814,14
11024,9648
11024,12
11024,35
1574,35
1574,80
1574,18
257091,35
1607,18
1607,80
1032823,80
1032823,27
1032823,53
497828,35
497828,18
4977,16
4977,878
4977,53
546121,53
546121,27
546121,18
9003,27
9003,53
459992,35
459992,10749
677179,18
677179,28
8054,12
8054,14
8054,9648
22894,28
22894,14
22894,27
8874,35
8874,10749
8204,10751
8204,12
8204,14
8204,18
62835,28
62835,53
62835,80
62835,18
740985,35
945729,9648
945729,53
945729,80
762975,10749
762975,18
11005,18
1832,14
1832,35
1832,12
306947,53
306947,27
451915,18
25376,9648
25376,53
25376,18
595,18
13207,27
13207,53
4476,18
4476,37
4476,10749
4476,10752
865,28
865,53
865,878
700391,28
700391,12
700391,878
417384,27
417384,9648
227719,878
227719,53
840326,28
840326,10752
840326,53
521,53
521,80
521,18
800158,80
800158,53
614917,18
614917,36
535581,35
535581,18
535581,27
5925,12
5925,18
5925,10752
502033,18
502033,10402
388399,28
388399,80
388399,18
388399,36
388399,53
38117,10749
38117,14
38117,18
505600,35
403119,27
403119,53
505948,878
505948,53
17609,18
17609,27
17609,53
6466,27
5,35
705861,18
705861,35
266647,14
266647,12
266647,10751
266647,28
265177,18
9767,10749
9767,35
602269,18
602269,80
602269,53
482373,53
482373,27
96,28
96,35
96,80
9383,28
9383,878
9383,53
763215,14
763215,28
763215,12
109443,35
9360,12
9360,27
9360,53
5123,10751
5123,18
5123,10402
37958,14
37958,28
37958,18
9387,12
9387,14
9387,28
951,35
346648,12
346648,35
346648,10751
395990,28
395990,80
395990,53
395990,18
49527,28
49527,53
49527,80
1005331,53
1005331,28
339397,35
339397,18
339397,10749
541671,28
541671,53
541671,80
393457,18
438650,80
438650,28
438650,18
384677,10749
384677,35
804095,18
77174,10751
77174,16
77174,12
77174,35
52451,12
52451,28
52451,53
37137,35
37137,80
4512,18
4512,37
2757,35
2757,80
2757,18
8584,12
8584,35
8584,37
2652,18
2652,53
2292,35
463272,28
463272,12
463272,35
167,878
167,18
167,9648
97,878
97,28
97,12
8051,10749
8051,18
8051,35
242512,27
13597,12
